:START_ID,:END_ID,:TYPE,relation,confidence,segment_id,doc_id
[Event: Torn Knee Cartilage and Torn Knee Ligament],"[Event: pain in the knee, swollen or may grind, buckle, lock, or pop]",LEADS_TO,leads to,1,350,
[Event: Torn Knee Ligament],"[Event: sudden strain or twist of the knee, or a blow to the knee]",CAUSED_BY,caused by,1,350,
[Event: muscle strain],[Event: treatment by doctor],LEADS_TO,leads to,1,351,
[Event: overusing the tendon],[Event: tenosynovitis persists],CAUSES,causes,1,352,
[Event: reduction],[Event: local or general anesthesia],MAY_BE_PERFORMED_USING,may be performed using,1,353,
[Event: reposition the bones correctly],[Event: cutting open the tissues around the fracture],MAY_REQUIRE,may require,1,353,
[Event: stop menstruating],[Event: osteoporosis at a young age],LEADS_TO,leads to,1,354,
[Event: exercising strenuously and failing to consume enough calories],[Event: stop menstruating],CAUSES,causes,1,354,
[Event: tumors result from cells that have spread from other parts of the body],[Event: secondary tumors],ARE_CALLED,are called,1,356,
[Event: primary bone tumors originate in bone],[Event: primary bone tumors],ARE_RARE_AND_USUALLY_ARE_NOT_CANCEROUS,are rare and usually are not cancerous,1,356,
[Event: physical therapy],[Event: full recovery in 6 months],HELPS_TO,helps to,1,358,
[Event: bending over or lifting something],[Event: intense pain in back],LEADS_TO,leads to,1,361,
[Event: sciatica],[Event: prolapsed disk in lower part of back],DEVELOPS_FROM,develops from,1,361,
[Event: worsening of vertigo],[Event: severe nausea and vomiting],CAUSES,causes,1,363,
[Event: viral or bacterial infection],[Event: Labyrinthitis],LEADS_TO,leads to,1,363,
[Event: examination of ears],[Event: hearing tests],LEAD_TO,lead to,1,364,
[Event: examination with a lighted viewing instrument called an otoscope],[Event: a hearing test],MAY_LEAD_TO,may lead to,1,367,
[Event: wearing each lens in the series overnight every night for a period of 2 to 8 weeks],[Event: optimal vision is attained],LEADS_TO,leads to,1,370,
[Event: wearing retainer contact lenses for several hours every few days (or more often)],[Event: new shape of the cornea],MAINTAINS,maintains,1,370,
"[Event: warm, moist compresses applied]",[Event: stye drains earlier],CAUSES,causes,1,371,
[Event: inflammation],[Event: treatment with corticosteroids],LEADS_TO,leads to,1,373,
[Event: perforation of the sclera],[Event: surgery],REQUIRES,requires,1,373,
[Event: loss of the female hormone estrogen at menopause],[Event: greater risk than men],MAY_PLAY_A_ROLE_IN,may play a role in,1,376,
[Event: prolonged exposure to sunlight or other factors],[Event: damage to the macula],MAY_PLAY_A_ROLE_IN,may play a role in,1,376,
[Event: disease progresses],[Event: symptoms develop],MAY_INCLUDE,may include,1,377,
[Event: central retinal artery becomes blocked],[Event: immediate blindness in the affected eye],RESULTS_IN,results in,1,378,
[Event: a branch of the artery is blocked],[Event: part of the visual field in the affected eye is blacked out],CAUSES,causes,1,378,
[Event: misaligned eyes],[Event: double vision],CAUSE,cause,1,380,
[Event: misaligned eyes],[Event: problems with depth perception],CAUSE,cause,1,380,
[Event: exposure to chemicals],[Event: skin drying and irritation],CAUSES,causes,1,383,
[Event: overwashing],[Event: skin drying and irritation],CAUSES,causes,1,383,
[Event: cellulitis],[Event: treatment],LEADS_TO,leads to,1,385,
[Event: sunburn],[Event: overexposure to the ultraviolet rays of the sun],CAN_BE_CAUSED_BY,can be caused by,1,385,
[Event: melanomas appear asymmetrical],[Event: see your doctor immediately],LEADS_TO,leads to,1,386,
[Event: melanoma has jagged or blurred edges],[Event: see your doctor immediately],CAUSES,causes,1,386,
[Event: rash recurs],[Event: treatment is repeated],CAUSES,causes,1,387,
[Event: blister forms],[Event: ulcer develops],CAUSES,causes,1,388,
[Event: making incisions along the natural folds of the lids],"[Event: removing excess skin, fat, and muscle]",LEADS_TO,leads to,1,391,
"[Event: removing excess skin, fat, and muscle]",[Event: closing incisions with fine absorbable stitches],RESULTS_IN,results in,1,391,
[Event: inserting the implant],[Event: closing the incision],CAUSES,causes,1,392,
[Event: making a small incision],[Event: forming a pocket],LEADS_TO,leads to,1,392,
[Event: chemical peel],[Event: retinol treatment],REQUIRES,requires,1,393,
[Event: sun exposure],[Event: skin damage],CAUSES,causes,1,393,
[Event: restricted use of silicone gel implants],[Event: approved research studies],LEADS_TO,leads to,1,394,
[Event: insertion through incision under breast],[Event: insertion through incision around areola or in armpit],IS_AN_ALTERNATIVE_TO,is an alternative to,1,394,
[Event: removal of a large amount of fat],[Event: general anesthesia and intravenous fluids],REQUIRES,requires,1,396,
[Event: hair transplantation and scalp surgery],[Event: hair loss],IS_USED_TO_TREAT,is used to treat,1,397,
"[Event: tissue expansion, flap surgery, and scalp reduction surgery]",[Event: hair loss],ARE_ALSO_USED_TO_TREAT,are also used to treat,1,397,
[Event: scaling],[Event: bleeding],CAUSES,causes,1,401,
[Event: scaling],[Event: polishing],LEADS_TO,leads to,1,401,
[Event: scaling],[Event: removal of plaque and calculus],CAUSES,causes,1,404,
[Event: ultrasonic scaling],[Event: removal of plaque and calculus],CAUSES,causes,1,404,
[Event: gingivitis],[Event: treatment],LEADS_TO,leads to,1,404,
[Event: gum disease progresses],[Event: tooth loss],LEADS_TO,leads to,1,405,
[Event: plaque builds up],[Event: gum disease progresses],PROMOTES,promotes,1,405,
